Date,Open,High,Low,Close,Adj Close,Volume
8/7/2017,815.799988,815.799988,806.275024,808.174988,795.897461,4360036
8/8/2017,809,810.525024,793.400024,801.275024,789.102295,5011136
8/9/2017,800.75,810,792.5,799.400024,787.255798,4771286
8/10/2017,796.525024,803.325012,788.974976,792.174988,780.140503,4657686
8/11/2017,775.474976,790,766.5,773.125,761.379883,7770128
8/14/2017,780.5,792.25,780.5,786.525024,774.576416,6144598
8/16/2017,786,788,775.099976,783.049988,771.154114,6206788
8/17/2017,784.5,798.825012,780.575012,783.549988,771.646545,7236358
8/18/2017,782,788.900024,776.575012,787.700012,775.733521,3628022
8/21/2017,788.5,792.075012,780.125,782.200012,770.317078,3462376
8/22/2017,786,789.950012,778.025024,780.025024,768.175049,4358460
8/23/2017,782.424988,793.275024,776.575012,791.025024,779.007996,3803648
8/24/2017,795,796.549988,782.25,784.025024,772.114319,5785142
8/28/2017,789.525024,790.974976,780.599976,783.275024,771.375732,5630656
8/29/2017,780.924988,783.75,765,766.075012,754.437012,6932842
8/30/2017,773.775024,784.400024,770.625,782.049988,770.169312,4724774
8/31/2017,787.5,798.724976,787,797.25,785.138428,11476990
9/1/2017,799.924988,808.299988,799.5,805.049988,792.819885,7054954
9/4/2017,807.75,818.075012,797.924988,806.674988,794.420227,9856750
9/5/2017,815,817.424988,810.525024,816.299988,803.898987,11528262
9/6/2017,813.200012,826.25,811.400024,822.700012,810.201721,22285024
9/7/2017,823,832.5,815,818.099976,805.671631,7408536
9/8/2017,820,823.25,812.099976,816.900024,804.489929,6056729
9/11/2017,821.299988,826.849976,816.549988,817.900024,805.474731,5801712
9/12/2017,822.75,825,817,823.75,811.23584,2971669
9/13/2017,824,859.900024,822,849,836.102234,13430225
9/14/2017,855.799988,861.5,842,843.849976,831.030457,5425486
9/15/2017,842,852.849976,834.75,841.799988,829.011597,13072853
9/18/2017,850,851.049988,843.099976,845.549988,832.70459,2314174
9/19/2017,848.700012,848.75,837,838.599976,825.860168,3528729
9/20/2017,856.099976,872.5,845.099976,847.150024,834.280334,11402965
9/21/2017,847,851.700012,836.25,841.349976,828.568359,5920552
9/22/2017,839.900024,839.900024,813.200012,817.400024,804.9823,5620443
9/25/2017,815,827.950012,805.200012,821.549988,809.069275,6505309
9/26/2017,821.700012,827.049988,812.200012,820.099976,807.641235,4829571
9/27/2017,825.599976,825.700012,795.5,799.150024,787.009521,8434196
9/28/2017,799.650024,802.900024,780.200012,786.450012,774.502441,13508179
9/29/2017,791.75,793.400024,779.099976,780.900024,769.036804,7619230
10/3/2017,795,803.849976,785.349976,798.349976,786.22168,8387059
10/4/2017,799.200012,824.950012,795.599976,818.849976,806.410217,8643924
10/5/2017,825,828.450012,818.650024,824.150024,811.629761,4860479
10/6/2017,824,839.349976,822.599976,837.049988,824.33374,5942106
10/9/2017,839,839.799988,828,830.650024,818.031006,4046109
10/10/2017,831,847.299988,831,843.200012,830.390381,6734986
10/11/2017,845.299988,858.400024,836,840.150024,827.386658,7049800
10/12/2017,842.099976,876.799988,842.099976,872.75,859.491394,8522926
10/13/2017,879.299988,890.700012,873.349976,876.450012,863.135193,9833512
10/16/2017,879,892,861.299988,876.799988,863.479919,14633539
10/17/2017,878,884,867.200012,874.349976,861.067078,6354084
10/18/2017,877.400024,917.900024,875,914.5,900.607117,16765178
10/19/2017,915.799988,921.900024,903,909.900024,896.077087,3664082
10/23/2017,912.900024,944.700012,909.099976,939.75,925.473633,12551649
10/24/2017,947.700012,947.700012,928.200012,934.25,920.05719,6335308
10/25/2017,940.099976,945.900024,929.5,939.900024,925.621338,4577050
10/26/2017,940,957.799988,931,947.400024,933.007446,7698704
10/27/2017,950,956.700012,925.700012,929.849976,915.723877,5256749
10/30/2017,934,945.549988,930.599976,942.5,928.181763,3576533
10/31/2017,944.950012,945.75,932.200012,940.849976,926.556824,4345360
11/1/2017,947.75,957.799988,945.75,952.549988,938.079102,8033040
11/2/2017,952.799988,956.5,944.25,946.599976,932.219482,4698609
11/3/2017,955.950012,955.950012,940.150024,945.299988,930.93927,2193730
11/6/2017,942.5,942.5,929,932.5,918.33374,4460799
11/7/2017,933.349976,935,903.049988,906.700012,892.925659,9347943
11/8/2017,902.5,906,884.099976,887.799988,874.312805,8115980
11/9/2017,894.75,909.900024,892.049988,900.5,886.819824,6860798
11/10/2017,900.950012,900.950012,879.200012,883.849976,870.422791,6365174
11/13/2017,885,891.900024,873.5,875.25,861.953491,4155011
11/14/2017,875,895,873,886.700012,873.229492,5706105
11/15/2017,884.5,890.599976,877.950012,883.700012,870.275085,6981872
11/16/2017,885.5,906,885.5,903.849976,890.118958,6931038
11/17/2017,918.950012,924.900024,908.5,911.900024,898.046692,5586242
11/20/2017,906.200012,924.349976,905,920.849976,906.860657,4220192
11/21/2017,926.799988,939.650024,925.5,932.549988,918.382935,5980763
11/22/2017,937.450012,938.650024,923.450012,930.75,916.610291,5055490
11/23/2017,931,949.900024,926.650024,947,932.613403,7329126
11/24/2017,950,959.5,947.400024,951.099976,936.651123,6394443
11/27/2017,947.25,957.5,944,951.349976,936.897339,4680074
11/28/2017,949.849976,951.349976,938.099976,943.349976,929.01886,4641893
11/29/2017,941.849976,950,941,946,931.628662,3674864
11/30/2017,941.450012,941.450012,919.5,921.549988,907.550049,9434893
12/1/2017,924.450012,931.25,907.700012,910.099976,896.273987,5081389
12/4/2017,913.5,913.799988,897.349976,901.599976,887.903137,4618847
12/5/2017,901.049988,920.75,895.450012,913.700012,899.819336,8369174
12/6/2017,910,930.299988,908.799988,926.650024,912.572571,11007689
12/7/2017,930.049988,936,923,931.549988,917.398132,5529565
12/8/2017,933.849976,936.950012,919.049988,921,907.008484,5588486
12/11/2017,922.450012,926,913.549988,916.150024,902.232117,4933853
12/12/2017,915.950012,929,908,915.599976,901.69043,7215014
12/13/2017,916.900024,924.950012,910.700012,914.650024,900.754883,4182097
12/14/2017,919,924.900024,908.75,921.5,907.500793,5021130
12/15/2017,931,932.950012,917.700012,919.75,905.777405,11158706
12/18/2017,911.950012,932.650024,862.650024,921,907.008484,8494801
12/19/2017,923.599976,927,920,925.950012,911.88324,4064982
12/20/2017,925.900024,927.400024,917,918.150024,904.20166,4774414
12/21/2017,918.450012,923.950012,910,912.950012,899.080688,4147162
12/22/2017,914.650024,922.400024,909.299988,920.400024,906.417603,4872675
12/26/2017,924.849976,938.900024,918.150024,929.799988,915.674683,5301456
12/27/2017,933,937.5,919,923.75,909.716675,4352384
12/28/2017,925.25,934.400024,919.099976,924.200012,910.159851,7091515
12/29/2017,926.5,932.299988,918.5,921.049988,907.057678,5069838
1/1/2018,922.700012,922.700012,907.5,909.75,895.92926,4321686
1/2/2018,913,919.549988,906.400024,911.150024,897.308044,4342815
1/3/2018,925,926,913.049988,914.799988,900.902649,6175312
1/4/2018,918.150024,921.799988,915.700012,920.299988,906.319092,4118581
1/5/2018,921.799988,926.900024,920.25,923.25,909.224243,3401905
1/8/2018,926.099976,931,923.5,928.549988,914.443665,4035417
1/9/2018,928.150024,943.900024,924,940.950012,926.655334,6534997
1/10/2018,943,947.400024,935.5,942.349976,928.033997,5361502
1/11/2018,941.799988,942.650024,935,937.75,923.503967,3588377
1/12/2018,943,952.799988,938.25,949,934.583069,6890028
1/15/2018,950,958.5,945.200012,949.150024,934.730774,5084113
1/16/2018,947.700012,947.700012,920,922.950012,908.928772,4948895
1/17/2018,926,929,907,924.5,910.455261,6036432
1/18/2018,929,929.599976,915.099976,919.700012,905.728149,4289053
1/19/2018,923,934.400024,922.099976,931.299988,917.151855,4559564
1/22/2018,948,974.299988,940,971.5,956.741272,20892838
1/23/2018,975,990.950012,975,983.25,968.312744,10298500
1/24/2018,981.75,981.75,962.650024,966.349976,951.669434,6532672
1/25/2018,967.900024,972,956.150024,965.900024,951.226318,6249419
1/29/2018,966.200012,977.299988,959.299988,964.5,949.847595,4524605
1/30/2018,965.799988,965.799988,949,950.400024,935.961853,4198139
1/31/2018,950,964.5,941.549988,961.299988,946.696228,5738209
2/1/2018,963.25,972.599976,936.599976,943.849976,929.51123,7554587
2/2/2018,935,943.950012,901,904.349976,890.611328,13242095
2/5/2018,894,912.5,881.799988,902.150024,888.444763,8773525
2/6/2018,877,898,871,892.099976,878.547424,11000567
2/7/2018,902.549988,905.400024,890,894.400024,880.8125,7100838
2/8/2018,897.900024,910.650024,892.349976,904.549988,890.808289,6320734
2/9/2018,889,902,886,897.849976,884.210083,5294279
2/12/2018,903,918.200012,902.049988,915.5,901.59198,5429792
2/14/2018,923,942.5,921,933.650024,919.466248,10170959
2/15/2018,937.650024,945.75,928.150024,935.650024,921.435913,6109454
2/16/2018,939.599976,942.599976,918.099976,921.299988,907.303833,4401672
2/19/2018,921,932,913.549988,927,912.917236,4087936
2/20/2018,929,929.549988,918.799988,921.099976,907.106934,3866919
2/21/2018,930,932.5,922.150024,929.349976,915.231567,5448230
2/22/2018,922,931,920,924.349976,910.307434,5118850
2/23/2018,925.400024,938,922.75,934.25,920.05719,4850839
2/26/2018,939,944.900024,936.599976,938.700012,924.439514,3856478
2/27/2018,939,955.799988,938.349976,950.5,936.060303,6410097
2/28/2018,945.950012,957.099976,943.200012,954.549988,940.048767,25898694
3/1/2018,949.75,959.900024,945.950012,948.400024,933.992188,4094652
3/5/2018,943,950.150024,921.599976,924.099976,910.06134,5634893
3/6/2018,929,936.200012,905.099976,910.849976,897.012573,7323680
3/7/2018,909.25,909.25,888.049988,889.75,876.233154,7247708
3/8/2018,897.650024,914.5,893.299988,911.450012,897.603516,6072983
3/9/2018,914.900024,919.349976,911.049988,913.099976,899.228394,4863577
3/12/2018,920,933.099976,917.549988,930.299988,916.167114,3801407
3/13/2018,931.900024,936,921.349976,931.849976,917.693542,5096825
3/14/2018,928.799988,932.049988,919.200012,929.049988,914.936096,6731530
3/15/2018,925,929.450012,910,911.799988,897.948181,5811424
3/16/2018,909,909.700012,886.049988,900.049988,886.376648,14087564
3/19/2018,901,906.900024,892,895.5,881.895813,5774392
3/20/2018,893.299988,904,887.049988,889.799988,876.28241,6945721
3/21/2018,894.849976,902.349976,893.299988,896.900024,883.274597,6727261
3/22/2018,896,911.950012,895.75,908.150024,894.353638,10116965
3/23/2018,890.599976,900,889.099976,893.900024,880.32019,10729694
3/26/2018,893.950012,904.299988,892.5,901.099976,887.410706,6047262
3/27/2018,907.200012,910.75,897,899.799988,886.130432,6939577
3/28/2018,895.799988,895.849976,880,882.700012,869.290222,8759586
4/2/2018,893,900.950012,886.5,892.950012,879.384521,5712065
4/3/2018,891,901.700012,885.25,899.549988,885.884277,6364728
4/4/2018,904.700012,911.799988,892.049988,894.900024,881.304932,6498407
4/5/2018,905.099976,910,903.5,908.200012,894.402832,3898676
4/6/2018,908,918.5,905,911,897.160339,4418462
4/9/2018,912.549988,919,912.549988,916,902.084351,3572251
4/10/2018,918.400024,923.900024,914.150024,917.049988,903.118408,3865402
4/11/2018,921.799988,932.75,916.049988,930.849976,916.70874,6007539
4/12/2018,929.849976,936.650024,924.200012,928.700012,914.591492,4947725
4/13/2018,932.700012,941.700012,928.700012,938.849976,924.587219,5767984
4/16/2018,934.450012,940,928.5,937.049988,922.814575,4084450
4/17/2018,940,947.200012,936,944.25,929.905212,4388713
4/18/2018,945.25,948.200012,935.049988,938,923.750183,3365196
4/19/2018,939.099976,945,935,942.299988,927.984802,4481413
4/20/2018,938,941.849976,921.200012,927.900024,913.803589,3349519
4/23/2018,930,944.349976,928.5,936,921.780518,3508515
4/24/2018,935.799988,975.700012,935,970.049988,955.313293,9107264
4/25/2018,973.650024,981.799988,963.549988,970.5,955.75647,6436620
4/26/2018,973,988,962.25,975.349976,960.532776,15588001
4/27/2018,989.799988,1011,985.5,996.299988,981.16449,11666267
4/30/2018,982,992.599976,960,963.299988,948.665771,8871802
5/2/2018,967,979.200012,965.049988,972.700012,957.923035,6117761
5/3/2018,977.900024,977.900024,959.25,961.599976,946.991577,3947546
5/4/2018,962.849976,964.700012,950,953.950012,939.457825,3795692
5/7/2018,958.849976,973.25,956.349976,971,956.248779,3512532
5/8/2018,977.5,982,965.200012,967.099976,952.40802,4934036
5/9/2018,965.900024,984.299988,962.25,976.700012,961.862244,4494423
5/10/2018,980,984.599976,974.25,981.150024,966.244629,4014645
5/11/2018,981.25,991.299988,977.75,989.25,974.221619,4011516
5/14/2018,991.950012,991.950012,976.700012,986.599976,971.611816,2579561
5/15/2018,983.049988,1000,976.650024,978.950012,964.078064,4800923
5/16/2018,974,974,952.450012,956.150024,941.62439,8613363
5/17/2018,959.349976,960,941.5,945.349976,930.988464,4733477
5/18/2018,945.599976,953.5,932,933.849976,919.663147,5230037
5/21/2018,930.75,935.700012,922.099976,931.349976,917.201111,6624893
5/22/2018,933.150024,934,925,926.75,912.671082,5170585
5/23/2018,926,926,909.150024,912.25,898.391357,4567562
5/24/2018,914,921,910.150024,915.849976,901.936584,5317983
5/25/2018,916,923.400024,914.450012,920.799988,906.811401,8129520
5/28/2018,924.900024,927,918.099976,920.400024,906.417603,5197835
5/29/2018,921.5,928,914.400024,917.450012,903.512329,8173396
5/30/2018,914.849976,923.200012,906.599976,916.099976,902.182861,5991222
5/31/2018,921,922.299988,914.549988,921.349976,907.353027,16951801
6/1/2018,920,935.75,918.450012,930.549988,916.413269,8765835
6/4/2018,933.400024,944,930.549988,940.849976,926.556824,5600357
6/5/2018,942.799988,955,941,947.650024,933.25354,7971524
6/6/2018,947,956,942.650024,954.400024,939.901062,4189483
6/7/2018,954.900024,976,954.450012,971.349976,956.593506,6857300
6/8/2018,966.349976,986.549988,960.599976,984.349976,969.395996,6532599
6/11/2018,987.099976,999.950012,979.049988,982.650024,967.721863,6866053
6/12/2018,983.400024,1000,980.299988,997.150024,982.001587,7445221
6/13/2018,1000,1005.900024,989.5,1002.5,987.270325,5926020
6/14/2018,997.450012,1011.799988,987.400024,1007.950012,992.637573,5484867
6/15/2018,1006,1023.5,999.25,1014.200012,998.792603,11294702
6/18/2018,1008.799988,1020.450012,1007,1015.549988,1000.12207,5652374
6/19/2018,1013.900024,1014.799988,993.650024,996.049988,980.918213,6346101
6/20/2018,996,1022.900024,994.849976,1019.25,1003.765808,7193824
6/21/2018,1023.450012,1036,1021.299988,1031.949951,1016.272766,10509756
6/22/2018,1028.400024,1029.199951,1008.450012,1012.5,997.118347,16169978
6/25/2018,1011.400024,1016.5,1002.299988,1004.450012,989.190674,5197694
6/26/2018,1006,1006,975.25,978.950012,964.078064,8068585
6/27/2018,978.5,985.400024,962.700012,965.849976,956.987366,8958555
6/28/2018,962,968.5,940.299988,944.950012,936.279175,8581234
6/29/2018,949.099976,975.5,949,972.450012,963.526794,7966401
7/2/2018,972.349976,972.349976,957,960.599976,951.785522,6660916
7/3/2018,965,978.450012,960.349976,971.299988,962.387329,5067261
7/4/2018,971.799988,992,971,990.099976,981.014832,5000724
7/5/2018,997,1008.400024,958.599976,964.5,955.64978,18719353
7/6/2018,964.75,983,964.5,977.549988,968.580017,9161266
7/9/2018,987.099976,1000,983.5,997.099976,987.950623,5170189
7/10/2018,1002.75,1028.5,1000,1025.699951,1016.288147,10444513
7/11/2018,1025,1040.900024,1017.849976,1038.800049,1029.267944,8665072
7/12/2018,1044.349976,1099,1042.599976,1082.349976,1072.418335,24109297
7/13/2018,1080.5,1109,1080,1099.800049,1089.708252,17967282
7/16/2018,1099.800049,1108.900024,1073.050049,1076.199951,1066.324707,6595781
7/17/2018,1078.300049,1095.949951,1069.599976,1092.349976,1082.326538,6469256
7/18/2018,1098.400024,1104.599976,1077.300049,1092.550049,1082.52478,4682099
7/19/2018,1093.300049,1115,1086.349976,1104.849976,1094.711792,5433617
7/20/2018,1113.400024,1138.5,1111.900024,1128.650024,1118.293579,8018150
7/23/2018,1129.800049,1129.800049,1113.099976,1120.300049,1110.020142,5842496
7/24/2018,1122,1126.75,1107.400024,1110.949951,1100.755859,4469144
7/25/2018,1110,1123,1104.199951,1115.150024,1104.91748,5949680
7/26/2018,1110.099976,1121.5,1107.800049,1110.650024,1100.45874,6424867
7/27/2018,1119.5,1137.400024,1112.150024,1129.849976,1119.482422,6679468
7/30/2018,1130,1157.300049,1128,1151.400024,1140.834839,13872467
7/31/2018,1151,1190.400024,1147.150024,1186,1175.11731,13875377
8/1/2018,1190.400024,1202.900024,1185.400024,1192.349976,1181.408936,9704295
8/2/2018,1191.5,1191.5,1165.949951,1168.349976,1157.62915,6248975
8/3/2018,1175,1183.5,1169.550049,1176.949951,1166.150269,6645397
8/6/2018,1176.699951,1196,1175.349976,1192.599976,1181.656616,4016418
8/7/2018,1194.900024,1201.400024,1177,1184.199951,1173.33374,4059450
8/8/2018,1185,1222.5,1185,1217.699951,1206.526367,7912437
8/9/2018,1221.5,1231.699951,1212,1217.949951,1206.774048,6846928
8/10/2018,1211,1215,1202.300049,1204.199951,1193.150269,3581210
8/13/2018,1197.550049,1199.949951,1182.699951,1187.699951,1176.801514,4668159
8/14/2018,1190,1217.199951,1184.300049,1210.599976,1199.491577,5299536
8/16/2018,1203.25,1216,1195.5,1200.800049,1189.781494,5982490
8/17/2018,1209,1215.400024,1200.050049,1203.75,1192.704468,3830992
8/20/2018,1207.900024,1236.800049,1207.650024,1234.900024,1223.568604,7607036
8/21/2018,1237.25,1251.5,1227,1247.199951,1235.755615,7279641
8/23/2018,1246.300049,1274,1238.400024,1269.449951,1257.801392,7968123
8/24/2018,1265.25,1279.949951,1260.050049,1277.5,1265.77771,6652005
8/27/2018,1279.400024,1295.849976,1278.75,1291.5,1279.649292,5572177
8/28/2018,1296,1323,1295,1319,1306.896851,8694751
8/29/2018,1316.300049,1329,1290.199951,1294.199951,1282.324341,11077203
8/30/2018,1293.599976,1297.150024,1270.449951,1274.449951,1262.755615,9850042
8/31/2018,1270,1270,1236.599976,1241.650024,1230.256592,15305857
9/3/2018,1245,1257.900024,1226.050049,1229.150024,1217.871338,12200022
9/4/2018,1235.150024,1254.800049,1229,1241.949951,1230.553833,8838770
9/5/2018,1242.5,1252.650024,1208.5,1227,1215.741089,10324923
9/6/2018,1230.150024,1265.699951,1225.349976,1261.400024,1249.825439,11195043
9/7/2018,1264.900024,1281.349976,1254.5,1278.599976,1266.867554,10692787
9/10/2018,1275,1277,1250.099976,1255.849976,1244.326294,7059008
9/11/2018,1259,1268.400024,1234.25,1237.699951,1226.342773,10874768
9/12/2018,1251.800049,1258.699951,1228.849976,1252.5,1241.00708,8065553
9/14/2018,1259.400024,1275.599976,1247.650024,1253.150024,1241.651123,7878583
9/17/2018,1250.75,1250.75,1221.599976,1225.900024,1214.651245,6754086
9/18/2018,1226,1239.400024,1214.349976,1217.150024,1205.981445,7616412
9/19/2018,1224,1224,1201,1210.75,1199.640137,11265786
9/21/2018,1219,1237.400024,1183.5,1217.5,1206.328247,19070172
9/24/2018,1214.449951,1239.900024,1204.5,1232.050049,1220.744751,10102589
9/25/2018,1235.5,1245,1195,1230.599976,1219.307983,9715020
9/26/2018,1239,1253.949951,1227.150024,1251.400024,1239.917114,6396828
9/27/2018,1255,1263,1237.5,1253.75,1242.245605,10808749
9/28/2018,1259.900024,1271.699951,1247.300049,1257.949951,1246.407104,11073023
10/1/2018,1257.699951,1257.699951,1204,1231.699951,1220.397827,7332693
10/3/2018,1229.5,1239.599976,1200.050049,1205.099976,1194.041992,7376575
10/4/2018,1189.5,1190.400024,1106,1122.25,1111.952271,23212443
10/5/2018,1099.5,1115.300049,1038.150024,1048.849976,1039.225708,21943190
10/8/2018,1050,1117,1025.550049,1109.400024,1099.220215,24679428
10/9/2018,1121.650024,1123.300049,1081.199951,1090.050049,1080.047729,10991196
10/10/2018,1093.900024,1115.849976,1084.300049,1102.099976,1091.987183,9502176
10/11/2018,1064,1114.75,1043,1087.800049,1077.818359,13224172
10/12/2018,1104.949951,1129,1101.900024,1126.550049,1116.212769,9058536
10/15/2018,1129.900024,1146.900024,1118.150024,1139.75,1129.291626,8871776
10/16/2018,1146,1167.400024,1140,1163.800049,1153.121094,7478601
10/17/2018,1179,1179.349976,1140,1151.300049,1140.735718,12785646
10/19/2018,1100,1111,1070.25,1101.300049,1091.194458,25421229
10/22/2018,1110,1114.800049,1057.349976,1062.650024,1052.89917,13165542
10/23/2018,1052.75,1064.699951,1043.650024,1054.699951,1045.021973,10573730
10/24/2018,1074.900024,1075.949951,1031.400024,1045.75,1036.154175,13655337
10/25/2018,1036,1040.650024,1016.400024,1030.800049,1021.341492,14096237
10/26/2018,1032.900024,1057,1022,1044.900024,1035.312134,9182613
10/29/2018,1046,1093.849976,1046,1087.800049,1077.818359,7671807
10/30/2018,1085.5,1085.5,1052.099976,1057,1047.301025,8806701
10/31/2018,1059,1065.849976,1047,1061.25,1051.511963,16457691
11/1/2018,1067.900024,1067.900024,1050,1056.25,1046.557861,9396027
11/2/2018,1067,1081,1063.150024,1074.900024,1065.036743,16796200
11/5/2018,1073.449951,1092.699951,1065,1090.300049,1080.29541,7582518
11/6/2018,1094,1112,1091.599976,1104.099976,1093.96875,8634266
11/7/2018,1115,1115,1106.699951,1110.699951,1100.508179,1283997
11/9/2018,1106.25,1113.800049,1085,1093.449951,1083.416504,10840462
11/12/2018,1097.699951,1098.800049,1074.550049,1080,1070.089966,5801720
11/13/2018,1074,1103,1070.050049,1099.449951,1089.36145,6811598
11/14/2018,1105.050049,1112.650024,1085.5,1097.949951,1087.875244,7787530
11/15/2018,1096.949951,1103,1086.5,1096.849976,1086.7854,6831740
11/16/2018,1097.949951,1129.949951,1097.099976,1127.400024,1117.054932,11031889
11/19/2018,1132.900024,1151.699951,1131,1150,1139.447632,7308981
11/20/2018,1145,1155.900024,1130,1137.400024,1126.963257,5719901
11/21/2018,1137.5,1145.5,1107.050049,1112.900024,1102.68811,7507812
11/22/2018,1114.5,1125.349976,1100.099976,1102.849976,1092.730225,5792568
11/26/2018,1109,1117.5,1097.400024,1109.75,1099.566895,6386556
11/27/2018,1107.900024,1130,1105.449951,1128.199951,1117.847656,6810228
11/28/2018,1132.449951,1157.75,1126.300049,1152.650024,1142.073364,8003964
11/29/2018,1161,1179.900024,1160,1168.5,1157.777832,12636169
11/30/2018,1172.300049,1186,1162.300049,1167.550049,1156.83667,10717448
12/3/2018,1174.900024,1174.900024,1148.5,1156.449951,1145.838379,5569578
12/4/2018,1158,1158,1142.199951,1152.300049,1141.726563,5192825
12/5/2018,1143.75,1158.800049,1139.300049,1155.150024,1144.550415,5819618
12/6/2018,1149,1149,1118.25,1123.650024,1113.339355,5866108
12/7/2018,1129.449951,1136.949951,1108.349976,1133.800049,1123.39624,7214078
12/10/2018,1110,1114.300049,1083.099976,1090.25,1080.24585,9381544
12/11/2018,1066,1102.099976,1055,1097.550049,1087.478882,13494665
12/12/2018,1099,1113.5,1087.75,1110.5,1100.310059,12605431
12/13/2018,1128,1128,1095.050049,1107.050049,1096.891724,9297518
12/14/2018,1103.099976,1114.900024,1091.800049,1112.199951,1101.994385,7221324
12/17/2018,1115.949951,1133,1111.5,1129.900024,1119.532104,5064357
12/18/2018,1123.300049,1139,1120.5,1136.400024,1125.972534,5870928
12/19/2018,1141.5,1147.300049,1133.199951,1136.800049,1126.368774,7368799
12/20/2018,1121,1132.5,1116.150024,1128.449951,1118.095337,5764731
12/21/2018,1125,1131.25,1096,1100.199951,1090.104492,8281941
12/24/2018,1100.900024,1103.199951,1086.550049,1089.150024,1079.156006,4144535
12/26/2018,1085.800049,1100,1065.650024,1098.349976,1088.271606,7210059
12/27/2018,1107.199951,1127,1104,1120.199951,1109.921021,12478000
12/28/2018,1125.5,1135.25,1121.199951,1125.550049,1115.222046,7666016
12/31/2018,1130.949951,1133.849976,1116.199951,1121.25,1110.961426,7222817
1/1/2019,1125.25,1127.300049,1110.099976,1121,1110.713623,4455850
1/2/2019,1114.5,1127,1101,1106.400024,1096.247681,7144970
1/3/2019,1107.5,1114.599976,1090.099976,1092.75,1082.7229,7446457
1/4/2019,1097.400024,1104.449951,1081.099976,1098.650024,1088.568726,8465141
1/7/2019,1107,1118.449951,1101,1104.75,1094.612793,5513559
1/8/2019,1105.099976,1109.949951,1096,1104.650024,1094.513794,5625153
1/9/2019,1112,1117,1098.699951,1110.75,1100.557861,5766805
1/10/2019,1107.75,1111,1103,1107.5,1097.337524,4080283
1/11/2019,1107.599976,1113.800049,1088.599976,1098.050049,1087.974365,6463903
1/14/2019,1095,1100.5,1086.400024,1096.800049,1086.73584,4111782
1/15/2019,1105,1132,1105,1129.650024,1119.284302,10062875
1/16/2019,1135,1145,1130.349976,1135.900024,1125.477051,6382777
1/17/2019,1144.449951,1147.900024,1130,1134.449951,1124.040161,7487963
1/18/2019,1148.800049,1189.900024,1135.25,1184.349976,1173.482422,25684142
1/21/2019,1194,1239.949951,1188.650024,1237.699951,1226.342773,22038534
1/22/2019,1232.849976,1246.949951,1219.599976,1235.150024,1223.816284,16552819
1/23/2019,1233.300049,1244.199951,1222,1226.300049,1215.047607,8829502
1/24/2019,1225,1253.199951,1220.099976,1247.449951,1236.003296,13155185
1/25/2019,1250.449951,1264.699951,1235.400024,1246,1234.566772,8550836
1/28/2019,1250.5,1255.949951,1222.400024,1229.550049,1218.2677,8569265
1/29/2019,1231,1231.650024,1201.349976,1210.650024,1199.541138,9328866
1/30/2019,1215,1225,1191.099976,1195.699951,1184.728149,7846940
1/31/2019,1202,1229.699951,1201,1227.150024,1215.889771,10185347
2/1/2019,1234,1255,1227.050049,1249.949951,1238.480469,9228965
2/4/2019,1247,1296.949951,1242.050049,1290.900024,1279.054688,11670570
2/5/2019,1292,1304.400024,1278.599976,1291.550049,1279.69873,9362406
2/6/2019,1296.25,1317.650024,1294.25,1310.25,1298.227173,9411585
2/7/2019,1310.25,1321.199951,1286.099976,1290.400024,1278.559326,9212227
